stop_id,stop_name,stop_lat,stop_lon,district_name,population,pop_density_sqkm,daily_trips_count,avg_headway_secs
robot.agency.panther,International Garden,30.051737,31.33893,,,,18,8060.5
chosen.squeezed.shock,Isaaf,30.054693,31.238459,,,,585,5705.076923076923
postings.square.recall,Isaaf,30.054426,31.236492,,,,54,2349.5
squashes.infects.pixel,Isaaf,30.053823,31.237951,,,,63,5536.714285714285
damp.tailwind.ripe,Isbiko Bus Station,30.181044,31.412497,,,,45,4441.2
president.promising.cowboys,Isko,30.15113,31.277302,,,,36,4026.0
absorbs.consults.user,Islamic Studies Institute - Waili,30.0563,31.279253,,,,81,4657.555555555556
economics.stir.gamer,Islamic Studies Institute - Waili,30.056223,31.279192,,,,99,3968.2727272727275
flaked.scare.poetry,Ismailiya Desert Road - Belbeis Desert Road,30.150496,31.429932,,,,99,2553.4545454545455
reference.toddler.feuds,Ismailiya Desert Road - Belbeis Desert Road,30.150192,31.429571,,,,27,5036.333333333333
positive.commented.fools,Jazirat Mohamed,30.112404,31.204418,,,,27,2096.6666666666665
crossword.flattered.wharfs,Judges Club - Dokki,30.04289,31.219189,,,,99,3035.090909090909
secondly.physical.computers,Judges Club - Dokki,30.042915,31.219309,,,,90,3259.1
kinder.helpfully.curvy,Juhayna Square,30.008562,30.98152,,,,9,146.0
save.trifling.wished,KFC - Al Lebeny,29.987125,31.149534,,,,45,2819.0
sung.sensitive.shock,KFC - Al Lebeny,29.987192,31.149612,,,,135,2862.6666666666665
screening.plots.nosedive,KFC - Al Manial,30.028227,31.226633,,,,504,5089.517857142857
display.closet.meatballs,KFC - Gameat Al Dowal St,30.055166,31.203672,,,,90,3724.5
replaying.baths.token,KFC - Gameat Al Dowal St,30.055372,31.203403,,,,63,4950.428571428572
bespoke.carry.loom,KFC - King Faisal St,30.002823,31.171217,,,,63,1008.7142857142857
crunches.hostels.robots,KFC - King Faisal St,30.002678,31.171305,,,,45,973.0
hires.farmland.soft,Kafr AL Shurafa,30.143358,31.358383,,,,27,2322.3333333333335
salmon.fetching.magma,Kafr AL Shurafa,30.143417,31.358494,,,,18,331.5
fiction.recruiter.beam,Kafr Al Gabal Bus Station,29.959738,31.145939,,,,36,666.0
tasteful.nowadays.narrating,Kafr Hamza Mill,30.220135,31.32774,,,,9,546.0
unzipped.gifts.tropic,Kafr Hamza Mosque,30.230738,31.332205,,,,9,546.0
hill.cackling.mocking,Kafr Tohormos Steps - Ring Road,30.01822,31.166508,,,,99,3019.6363636363635
stuffing.flocking.then,Kafr Tohormos Steps - Ring Road,30.018257,31.166325,,,,81,2991.5555555555557
interview.resort.postings,Kafr Tuhurmis,30.016424,31.174715,,,,9,175.0
sidelined.pipeline.monorail,Kafr Tuhurmis,30.016388,31.174578,,,,9,175.0
appealing.indicate.fillers,Kahraba Club - Rod Al Farag,30.084936,31.232613,,,,63,4546.0
swimsuits.best.dormant,Kahraba Club - Rod Al Farag,30.08505,31.232473,,,,54,7961.5
bitters.shelving.plugged,Kempinski Hotel - Ring Road,30.060923,31.417397,,,,54,4423.333333333333
seasons.mini.derailed,Kempinski Hotel - Ring Road,30.061008,31.41722,,,,45,2117.8
loaning.hooks.certainly,Kempinski Nile Hotel,30.037794,31.229729,,,,288,6071.90625
magnitude.obstinate.darker,Kerdasa,30.0362,31.116488,,,,54,814.0
universally.headliner.ladder,Kerdasa Saft El Laban Rd- Mazoun Rd,30.032202,31.135979,,,,18,497.0
yawned.swelling.gobblers,Kerdasa Saft El Laban Rd- Mazoun Rd,30.032131,31.13604,,,,27,1271.3333333333333
misfits.groomed.calculate,Khair Zaman - Autostrad Zahraa Al Maadi,29.961248,31.289583,,,,9,4396.0
decimals.chairing.shackles,Khalil Agha Military School,30.059015,31.262371,,,,261,5986.827586206897
swan.motivates.nudge,Khalil Agha Military School,30.059074,31.262318,,,,162,4636.722222222223
freedom.bottom.poorly,Khedr Al Touny - Al Tayaran,30.075596,31.322016,,,,81,5708.666666666667
lion.dress.plums,Khedr Al Touny - Al Tayaran,30.075857,31.322136,,,,108,4912.583333333333
skims.moderated.rummage,Khedr Al Touny - Al Tayaran,30.07555,31.322445,,,,27,5083.666666666667
itself.suspended.wage,Kheir Zaman - Ahmed Al Zomor,30.047047,31.359509,,,,72,2709.625
belts.refutes.occupiers,Khofo Gate - Hadayek Al Ahram,29.977423,31.112318,,,,81,6453.0
riskiest.montage.standard,Khosous (Ring Road Exit),30.158407,31.301918,,,,27,4219.333333333333
shins.princely.bandstand,Khosous (Ring Road Exit),30.158318,31.302074,,,,36,4398.5
purified.flag.overlook,Kia Motors - Joseph Tito Street,30.136324,31.392082,,,,225,3133.28
boils.varieties.bags,Kids Land - Mostafa Al Nahas,30.057266,31.369188,,,,99,6724.818181818182
title.notifying.unrealistic,Kids Land - Mostafa Al Nahas,30.057037,31.369213,,,,108,5657.416666666667
escape.amber.jetliner,Kilo 4.5 Bus Station,30.078749,31.381498,,,,9,10263.0
prove.tribal.impresses,Kilo 4.5 Bus Station,30.079618,31.381516,,,,36,2978.0
warm.cabbies.congratulations,Kilo 4.5 Bus Station,30.079372,31.381193,,,,72,3570.375
weary.guessing.lungs,Kilo 4.5 Bus Station,30.079681,31.381142,,,,9,10115.0
rules.smiled.escape,King Faisal St,29.99018,31.13518,,,,18,947.0
books.gangs.fiery,King Faisal St Bus Station,29.99048,31.135342,,,,36,1841.0
large.garages.inspected,Kit Kat District,30.071037,31.21763,,,,207,3975.217391304348
taxpayers.lived.repair,Kit Kat District,30.071089,31.217554,,,,261,3682.896551724138
empire.drilled.unloads,Kit Kat Square,30.065704,31.213562,,,,18,1354.5
mirroring.alleges.intention,Kit Kat Square,30.065157,31.213634,,,,369,3811.2195121951218
pits.smooth.crinkled,Kit Kat Square,30.066555,31.213938,,,,216,3839.3333333333335
scarcely.drape.astounded,Kobry Orabi,30.12201,31.250238,,,,135,5208.133333333333
threaded.fence.blurts,Kobry Orabi,30.122084,31.250387,,,,279,5039.225806451613
chairing.hero.sentences,Koleyet Al Banat - Azhar University,30.056826,31.326448,,,,90,7129.5
gangway.envoy.once,Koleyet Al Banat - Azhar University,30.052738,31.324799,,,,27,2217.0
response.amends.somewhere,Koleyet Al Banat - Azhar University,30.053013,31.325016,,,,9,1466.0
witty.typist.class,Koleyet Al Banat - Azhar University,30.056837,31.326649,,,,90,7288.3
behaving.efficient.slide,Koleyet Al Banat Metro Station,30.08393,31.32863,,,,18,8645.5
bells.typically.durations,Korba District,30.093632,31.324766,,,,18,889.5
deodorant.debt.chess,Korba District,30.09241,31.323362,,,,144,5420.375
straddled.ignoring.chipper,Korba District,30.092583,31.323229,,,,126,5992.214285714285
commended.dating.cackling,Koshary Abu Hanafy - Moqattam,29.99965,31.331047,,,,72,7089.75
tougher.comedy.best,Koshary Abu Hanafy - Moqattam,29.999624,31.330963,,,,72,6658.875
dozed.attaching.clinic,Koshary Al Tahrir - Nasr St,29.975891,31.284729,,,,54,2594.3333333333335
raves.ranted.demotion,Koshary Al Tahrir - Nasr St,29.976028,31.284718,,,,36,4047.0
vocally.treatable.ogre,Koshary Aladin - Shobra,30.070969,31.247192,,,,351,5859.74358974359
organ.meanders.skyrocket,Koshary Hend - Masaken Al Wehda,30.128618,31.260704,,,,27,3983.6666666666665
worksheet.inhabited.mammal,Koshary Hend - Masaken Al Wehda,30.12872,31.260933,,,,27,3983.6666666666665
exotic.campers.slimming,Language Institute - Qobba,30.081501,31.299568,,,,45,3157.2
questions.breached.tones,Language Institute - Qobba,30.081593,31.299667,,,,135,5501.933333333333
euphoric.costumed.exporters,Leather and Tanning Company - Autostrad,30.00009,31.27656,,,,189,5299.952380952381
regaining.dried.parent,Leather and Tanning Company - Autostrad,30.000038,31.276407,,,,189,4286.857142857143
melons.kilt.without,Lebanon Square (Medan Lebnan),30.059843,31.192621,,,,18,5806.0
defenders.forever.little,Lebanon Square Bus Station,30.059175,31.189756,,,,18,3626.0
handyman.crib.matchbox,Libya St - Om Bayoumi,30.134573,31.251005,,,,54,6861.166666666667
hopefully.civil.overdrive,Libya St - Om Bayoumi,30.134546,31.250698,,,,36,6934.25
leathers.later.cheerily,Licensing Complex - Shubra,30.108032,31.257969,,,,36,2162.25
soggy.trucked.tomb,Licensing Complex - Shubra,30.107973,31.25775,,,,180,3758.8
muddy.reclined.toasters,Lotfy Al Sayed St - Masr Wal Sudan St,30.07459,31.272902,,,,585,5698.815384615385
ranked.innovator.spotted,Lux School - Marg,30.158333,31.328917,,,,27,8514.333333333334
anode.warbler.basically,MCS Oil - Zahraa Al Maadi,29.964432,31.3197,,,,9,4396.0
caressed.skis.stop,MCS Oil - Zahraa Al Maadi,29.964256,31.319916,,,,9,4396.0
crumble.hologram.fuzz,MIU - Obour,30.166313,31.491087,,,,18,3048.0
slumped.flinches.regard,MIU - Obour,30.166183,31.492315,,,,9,4734.0
fluid.long.hothouse,Maadi Corniche Exit - Ring Road,29.98974,31.227571,,,,135,3303.3333333333335
reveal.searcher.deal,Maadi Corniche Exit - Ring Road,29.989618,31.22778,,,,135,2975.0
clipboard.stag.pylons,Maadi Metro Bus Station,29.96018,31.257246,,,,45,1283.8
pipeline.masses.risking,Maadi Metro Bus Station,29.961842,31.258198,,,,18,423.0
employers.regard.direction,Maadi Military Hospital,29.968164,31.239489,,,,90,3603.6
lazy.outnumber.funded,Maadi Military Hospital,29.967838,31.239618,,,,90,6087.4
froth.lame.rezoning,Maahad - 5th Settlement,29.993313,31.434494,New Cairo City,5712885.0,15000.0,9,300.0
froth.lame.rezoning,Maahad - 5th Settlement,29.993313,31.434494,New Cairo City,5712885.0,15000.0,9,300.0
froth.lame.rezoning,Maahad - 5th Settlement,29.993313,31.434494,New Cairo City,5712885.0,15000.0,9,300.0
froth.lame.rezoning,Maahad - 5th Settlement,29.993313,31.434494,New Cairo City,5712885.0,15000.0,9,300.0
kinks.argue.unions,Maahad - 5th Settlement,29.993462,31.434761,New Cairo City,5712885.0,15000.0,9,300.0
kinks.argue.unions,Maahad - 5th Settlement,29.993462,31.434761,New Cairo City,5712885.0,15000.0,9,300.0
kinks.argue.unions,Maahad - 5th Settlement,29.993462,31.434761,New Cairo City,5712885.0,15000.0,9,300.0
kinks.argue.unions,Maahad - 5th Settlement,29.993462,31.434761,New Cairo City,5712885.0,15000.0,9,300.0
brain.swung.culling,Maasara - Autostrad,29.91316,31.298084,,,,108,3924.0
defeat.affirming.curving,Maasara - Autostrad,29.913094,31.297924,,,,108,2550.9166666666665
formless.tailing.reliving,Madbah - Magra Al Oyoun,30.020966,31.240217,,,,234,5371.846153846154
shiny.radiating.annotated,Madbah - Magra Al Oyoun,30.020893,31.240175,,,,171,4754.8421052631575
lushly.retire.dads,Madbah Steps - Ring Road,30.149805,31.247515,,,,144,3036.5625
promises.positives.belt,Madbah Steps - Ring Road,30.149672,31.24295,,,,126,2553.1428571428573
barrel.listed.interval,Madinat Al Bo'oth Al Eslamyya,30.052254,31.276974,,,,117,2036.0
enveloped.mega.tunnel,Madinat Al Bo'oth Al Eslamyya,30.052202,31.277067,,,,90,3589.3
appointed.september.respond,Madinat Al Talaba,30.06988,31.20258,,,,9,725.0
ranking.torso.retraced,Madinaty Exit - Cairo Fayed Desert Road,30.174118,31.554863,,,,9,4734.0
butternut.surveyors.otter,Mafareq - Hadayeq Helwan,29.893034,31.301353,,,,27,1999.0
desks.mango.influencing,Mafariq - Megawra 1 15th of May,29.854294,31.370296,,,,9,1361.0
gateway.mobile.financial,Mafariq - Megawra 1 15th of May,29.854214,31.370213,,,,9,1361.0
texted.motivates.eyebrows,Magd Al Islam Hospital,30.103827,31.254578,,,,126,4329.714285714285
clumped.turned.cabbies,Magda Square,29.975174,30.942778,,,,9,146.0
radar.icicles.parsnips,Magra Al Oyoun - Salah Salem,30.018368,31.251667,,,,216,5596.25
rope.pegged.fulfilled,Magra Al Oyoun - Salah Salem,30.018,31.251762,,,,243,4275.518518518518
boasted.afterglow.reunion,Mahmoudeya Housing - Moqattam,30.005571,31.336842,,,,45,6632.6
enthused.grab.months,Makram Ebeid - Mostafa Al Nahas,30.055126,31.346281,,,,63,2513.8571428571427
ringside.intent.petal,Mall of Arabia,30.002762,30.972473,,,,9,146.0
airfields.spurring.reverted,Mamaleek,30.009726,31.226,,,,27,3181.6666666666665
nail.trombone.trackers,Manial Sheeha Elementary School,29.950745,31.243542,,,,45,3382.6
rang.tailors.throwaway,Manial Sheeha Elementary School,29.9507,31.243439,,,,45,3382.6
pack.shameless.liability,Manial Sheeha Post Office,29.959942,31.232166,,,,45,3382.6
shrugging.flags.pure,Manial Sheeha Post Office,29.95997,31.232262,,,,45,3382.6
extensive.tennis.terribly,Manshiyat Al Bakri Steps - Ring Road,30.011053,31.145727,,,,99,3019.6363636363635
unrealistic.banquets.planting,Manshiyat Al Bakri Steps - Ring Road,30.011206,31.14571,,,,81,2991.5555555555557
buck.refers.hockey,Manshiyat Al Bakry General Hospital,30.093624,31.304672,,,,45,4965.8
eruptions.smiling.haggle,Manshiyat Al Bakry General Hospital,30.09242,31.30703,,,,162,6554.333333333333
leaps.mandates.grapevine,Manshiyat Al Bakry General Hospital,30.09259,31.307098,,,,54,8579.166666666666
gross.smoke.aboard,Manshiyat Al Gamal,30.094223,31.272373,,,,81,4450.444444444444
flows.scare.appointed,Manshiyat Nasser Bus Station,30.038277,31.271656,,,,9,2122.0
recent.poetry.ripen,Manshiyat Nasser Bus Station,30.038061,31.27194,,,,72,4671.0
depth.youngest.opposites,Manshiyat Nasser Bus Station - Mid,30.041414,31.275078,,,,198,4319.681818181818
stir.riverbank.cropping,Manshiyat Nasser Bus Station - Mid,30.041296,31.275137,,,,171,4234.9473684210525
bookcases.tastier.task,Manshiyat Nasser Bus Station - North,30.044466,31.278223,,,,198,4319.681818181818
wells.streaking.galloped,Manshiyat Nasser Bus Station - North,30.044363,31.27835,,,,171,4234.9473684210525
noticing.vampire.moderated,Marioteyya Ring Road,30.008919,31.135946,,,,45,2625.6
crop.sharpened.household,Marioteyya Ring Road Bus Station,30.010323,31.141169,,,,90,2725.6
hunk.poet.surging,Marioteyya Ring Road Bus Station,30.010101,31.141216,,,,99,3019.6363636363635
cluttered.drilling.spellings,Maryam Pharmacy - King Faisal St,30.009275,31.188295,,,,45,973.0
presume.motive.keyboard,Maryam Pharmacy - King Faisal St,30.009396,31.188187,,,,63,1008.7142857142857
ended.snow.witty,Masaken Ain Shams,30.13623,31.351461,,,,108,5441.0
relay.officials.questions,Masaken Ain Shams,30.136316,31.351505,,,,126,4601.357142857143
sketching.puzzles.producers,Masaken Ain Shams,30.13568,31.349922,,,,9,1935.0
bonfires.arming.dunes,Masaken Al Kendy,29.991884,31.293003,,,,117,3247.5384615384614
plays.alleyway.storeroom,Masaken Al Kendy,29.992037,31.293049,,,,81,5824.666666666667
thudding.pumpkin.issuer,Masaken Al Kendy,29.99173,31.29293,,,,81,4655.555555555556
valuables.grumble.spoils,Masaken Al Kendy,29.99159,31.292868,,,,90,3470.5
lodge.vandalism.tape,Masaken Al Shrouq,30.070164,31.368526,,,,18,4450.0
trappings.rummage.glimmers,Masaken Al Wehda Bus Station,30.119507,31.258417,,,,18,4179.0
crops.convey.nearly,Masaken Almaza,30.090158,31.348623,,,,18,4533.0
cheer.pebble.scorching,Masaken Betcho Bus Station,29.969332,31.329721,,,,18,3293.0
grandson.hacking.forklift,Masaken Helmeyet Al Zatoun Station,30.117743,31.327982,,,,27,2794.6666666666665
stray.unusually.providing,Masaken Sheraton Bus Station,30.10544,31.38543,,,,45,7551.8
stages.lollipop.fronted,Masaken Zainhom,30.022772,31.24463,,,,9,188.0
hems.curtains.honeybees,Masarra Bus Station,30.073614,31.240396,,,,27,1750.0
activates.liked.betrayal,Mashaal Smart Village (Al Qarya Al Zakeya),29.991892,31.129898,,,,27,5850.0
glorified.projects.loses,Mashaal Smart Village (Al Qarya Al Zakeya),29.992138,31.13027,,,,63,2183.0
infringe.market.daring,Mashyakhet Al Azhar Al Sharif,30.045752,31.27117,,,,81,4042.3333333333335
souk.mocked.should,Mashyakhet Al Azhar Al Sharif,30.045607,31.271275,,,,99,1877.6363636363637
train.refutes.fractions,Mashyakhet Al Azhar Al Sharif,30.045563,31.271353,,,,99,2961.4545454545455
alike.strutted.tamed,Maspero Exit - 15th of May Bridge,30.05515,31.229155,,,,252,6011.25
coverage.generally.magnitude,Masraweya,30.025578,31.475554,New Cairo City,5712885.0,15000.0,27,5128.333333333333
coverage.generally.magnitude,Masraweya,30.025578,31.475554,New Cairo City,5712885.0,15000.0,27,5128.333333333333
coverage.generally.magnitude,Masraweya,30.025578,31.475554,New Cairo City,5712885.0,15000.0,27,5128.333333333333
coverage.generally.magnitude,Masraweya,30.025578,31.475554,New Cairo City,5712885.0,15000.0,27,5128.333333333333
strictest.glimmers.combines,Masraweya,30.025293,31.475529,New Cairo City,5712885.0,15000.0,27,5128.333333333333
strictest.glimmers.combines,Masraweya,30.025293,31.475529,New Cairo City,5712885.0,15000.0,27,5128.333333333333
strictest.glimmers.combines,Masraweya,30.025293,31.475529,New Cairo City,5712885.0,15000.0,27,5128.333333333333
strictest.glimmers.combines,Masraweya,30.025293,31.475529,New Cairo City,5712885.0,15000.0,27,5128.333333333333
overdone.animates.earpiece,Massalah Gadeeda (Matareya),30.12777,31.30097,,,,90,3187.4
hypocrite.montage.mentioned,Mastoura Mosque - Moqattam,30.008434,31.315588,,,,18,490.0
portable.shadow.lotteries,Mastoura Mosque - Moqattam,30.008352,31.31579,,,,9,960.0
evaporate.mull.hotspot,Matareya Educational Hospital,30.118284,31.30419,,,,72,3672.875
organist.hunk.tells,Matareya Educational Hospital,30.118233,31.304102,,,,72,3037.75
depending.informer.headed,Matareya Square,30.115091,31.306215,,,,171,4259.526315789473
united.buckets.troll,Matareya Square,30.115616,31.306639,,,,126,2902.214285714286
unhappily.wiser.breakfast,Matareyya City Authority,30.113844,31.29765,,,,54,4658.833333333333
completed.obviously.picnic,Mazallat,30.105316,31.24671,,,,117,5323.923076923077
however.firepower.sprinkle,Mazallat,30.104933,31.246443,,,,243,5453.925925925926
instilled.agreement.hips,Mazallat,30.10495,31.246717,,,,126,5485.857142857143
pins.farmland.abstracts,Mazallat,30.104956,31.246601,,,,234,5932.153846153846
overcomes.stylists.courage,Mazghuna,29.744741,31.261349,,,,27,1527.6666666666667
washing.arranges.captive,Mazghuna,29.74475,31.261225,,,,27,1527.6666666666667
binder.hairstyle.senior,Mazlaqan Ain Shams,30.132488,31.3231,,,,126,4272.428571428572
holiday.valley.haystack,Mazlaqan Ain Shams,30.13255,31.323275,,,,189,3984.4285714285716
styled.operating.areas,Mazlaqan Ain Shams,30.133928,31.32383,,,,9,518.0
smaller.informal.fussy,Mazlaqan Al Deweqa,30.049547,31.286484,,,,207,4091.4347826086955
weeded.airbag.extremely,Mazlaqan Al Deweqa,30.04978,31.286537,,,,225,4497.04
coconut.earphones.fluffed,Mechanical Kharaata Workshop,30.130396,31.310469,,,,63,1884.857142857143
flank.aunts.something,Megawra 1 Bus Station - 15th of MAy,29.84644,31.373213,,,,9,1361.0
tracking.bedspread.golden,Megawra 11 Bus Station - 15th of May,29.818378,31.363401,,,,27,3004.6666666666665
buck.estuaries.parkway,Megawra 3 Bus Station - 15th of May,29.8326,31.379328,,,,9,2855.0
scanner.blocking.additives,Megawra 3 Bus Station - 15th of May,29.832556,31.379131,,,,27,5262.0
rates.whizzing.joins,Meriam's Tree - Matareyya,30.12029,31.307356,,,,27,971.0
thrashed.acrobats.monitors,Metro Hadayek Al Qobba Station,30.086689,31.292435,,,,108,4384.0
roosters.dollars.plump,Metro Hadayeq Al Qobba Station,30.086517,31.292412,,,,27,594.0
